#NAME	SRR24889266	SRR24889267	SRR24889268	SRR24889269	SRR24889270	SRR24889271	SRR24889272	SRR24889273	SRR24889274	SRR24889275	SRR24889276	SRR24889277	SRR24889278	SRR24889279	SRR24889280	SRR24889281	SRR24889282	SRR24889283	SRR24889284	SRR24889285	SRR24889286	SRR24889287	SRR24889288	SRR24889289	SRR24889290	SRR24889291	SRR24889292	SRR24889293	SRR24889294	SRR24889295	SRR24889297	SRR24889308	SRR24889319	SRR24889337	SRR24889348	SRR24889362	SRR24889373	SRR24889380	SRR24889381	SRR24889382	SRR24889383	SRR24889384	SRR24889385	SRR24889386	SRR24889387	SRR24889388	SRR24889389	SRR24889390	SRR24889391	SRR24889402	SRR24889413	SRR24889424	SRR24889425	SRR24889426
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._ChDC_B345	0.019429351	0.011085342	0.000731131	0.001762417	9.07E-05	0.000319514	0.000237332	0.004129033	0	0.000812794	0.000109328	4.47E-05	0.01965595	0.000170794	7.55E-05	0.001998401	0.002005056	0.001542175	0.000198467	6.92E-05	0.003834846	0	0	0.0096315	0	0.008319372	0.002450064	0.00093617	0.023997495	0.003145198	0.001122754	0.000855432	0.000158022	0.001525281	0.000398248	0.009663132	0	6.80E-05	0	0.032914539	0.000297354	0.000366465	0.00272231	0	0.005945135	0.000175377	0	0.00171253	0	0.005737966	0.000187099	0	0.002759044	0.0016688
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp._MYb193	0	2.84E-05	7.50E-05	4.81E-06	3.63E-05	0	0	5.98E-06	0	0.000708979	0	0	0.057840593	0.000170794	7.55E-05	5.00E-05	0	0	0	0	0	0	0	0	0	1.41E-06	0	0	0	0	9.36E-05	0	0	3.25E-05	0	0	1.70E-05	0	0.114268511	0	0.000659349	0.005163827	2.94E-05	4.41E-05	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|g__Gemella|s__Gemella_sanguinis	0.015751234	0.000703493	7.50E-05	4.81E-06	7.26E-05	0	0.002847989	0.001150943	0	2.53E-06	0.000136661	0.000810256	0.013972302	0.001366354	3.77E-05	0	4.36E-05	0	7.60E-05	0	0.001661767	0	0.000203721	0.020493455	0	0.006982646	0	0.006212766	0.025264837	0.00654009	0.004491018	9.00E-05	0.000375983	0.001103395	7.96E-05	0.0039592	0	0.000158755	0	0.019535119	0	5.83E-05	0.000147152	0	0.010956034	0	0.000347343	0.027404591	0.000378096	0	0.000207887	0	0.003372164	0.000170673
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_melaninogenica	0.001249448	0.000268251	1.87E-05	0.001810505	1.81E-05	0.000159757	0.021834579	0.000977404	0	0.000156988	2.73E-05	0.000392701	0	0.006490179	0.000641703	7.49E-05	0	0.000737562	0.000376778	4.15E-05	0.004218331	0	0	0.01788404	0	0.006682925	0.000207048	0.002893617	0.00635162	0.00189192	0.005145958	0	0.000119879	0	0.000159299	0.008253926	0	4.54E-05	0.000116541	0.005650815	1.55E-05	0.052354538	0.000691614	0.000176211	0.005662033	0.002104525	0.000868357	0.00390465	0.006301594	0.003825311	0.000249465	0	0.003065604	0.001687764
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._A12	0.00886903	0.014584153	0.00018747	0.006383654	3.63E-05	0.000639029	0.001423994	0.0012048	0.000255341	0.000341829	2.73E-05	4.97E-06	0.003637535	0.015456874	0.000641703	0.00047462	0.000305117	0.005565241	0.000271342	5.54E-05	0.000511313	0	0	0.009058701	0	0.021873962	0.00017254	0.001531915	0.019196505	0.000835518	0.001216317	0.000135068	5.45E-05	0.000324528	0	0.002080258	0	9.07E-05	0.000174812	0.01129192	0.000266325	0.032898572	0.000132437	0	0.002547915	0.000175377	0.000173671	0.000512524	0.005230323	0.000637552	0.000280648	0	0.000919681	3.08E-05
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia|s__Schaalia_odontolytica	0.007274302	0.003823022	3.75E-05	0.000213991	0	0.002316479	0.000474665	0.010841206	0.000766023	0.001747127	0.000109328	3.98E-05	0.000236819	0.001537148	0.026913785	0	8.72E-05	0.009387153	0.000604706	0.000124643	0.002940049	0.000260892	0	0.012113626	0.003540136	0.016915845	0.004186964	0.005276596	0.00794698	0.005109146	0.000935629	0	0.000136226	6.49E-05	0	0.00738156	0	5.67E-05	0	0.005767326	0.000116356	0.005105525	5.89E-05	0.00061674	0.012399853	0.003858295	0.000521014	0.002107729	0.000882223	0	0.000509324	0.001300672	0.000613121	5.22E-05
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii	0.00290855	0.033114795	7.50E-05	0.000254865	0.000126986	0.000159757	0.000474665	0.013733524	0	0.000260803	0.000655971	0.00010936	0.004054336	0.001878736	0.000339725	0.001473821	0.003617819	0.002883197	0.000196917	0.000110794	0.001661767	0.000260892	0.000135814	0.016017142	0	0.007462623	0.000322074	0.001446809	0.005740314	0.001757469	0.002245509	0	4.90E-05	0.00687999	0.000557547	0.002281573	0	1.13E-05	3.88E-05	0.005359536	0.00014997	0.001415888	0.000971202	0	0.003170739	0.000350754	0.000868357	0.015311909	0.002583654	0.006056742	8.32E-05	0	0.001839362	0.000305789
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis	0.008108243	0.013154073	0.000206216	0.001459464	1.81E-05	0.000479272	0.001305328	0.017846599	8.51E-05	0.000473497	0.000163993	4.97E-05	0.005494193	0.005038429	0.000830439	0.002797762	0.001481998	0.003285504	0.000237231	0.000110794	0.001150454	0	6.79E-05	0.017820396	0	0.009904923	0.000396841	0.001106383	0.009944908	0.001450152	0.00130988	0.00049525	7.08E-05	0.002953203	0	0.003355254	0	0.000226793	0	0.008155815	0.000297354	0.009711325	0.001854114	0	0.00509583	0	0.000347343	0.001008581	0.001449367	0.001275104	4.16E-05	0	0.002759044	0.000391125
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_elongata	0.012810497	0.000369511	0	0.003758061	5.44E-05	0.000159757	0.000474665	0.000640299	0.000170227	0	0	0.000173981	9.47E-06	0.010930828	0	0.0004996	0.01604045	0	3.10E-06	0	0.007030551	0	0.00047535	0.005579481	0	0.003762061	8.63E-05	0.003234043	0.002989436	0.000576219	0.000842066	0	7.63E-05	0.003018109	0	0.001744732	0	3.40E-05	0.000407894	0.003194361	0	0.009786284	0.000456171	0	0.019788806	0	0	0.0001482	0.009515407	0	0.013335967	0	0	2.37E-05
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_nucleatum	0.001656177	0.000302005	1.87E-05	2.40E-06	0.000126986	0.000639029	0.000593331	0.001474085	0	0.000410195	8.20E-05	1.49E-05	0	0.000683177	0.004001208	0.00067446	0.001264057	0.003888963	0.000271342	9.69E-05	0.004601815	0.000260892	0.000203721	0.004646032	8.85E-05	0.006394515	0.000580884	0.000680851	0.02088878	0.001666235	0.001871257	9.00E-05	0.00039233	0.003115467	0.030187176	0.001274997	0	4.54E-05	0	0.015214479	0.000201683	0.000558026	0.002428006	4.41E-05	0.004756108	0.001227639	0.000694686	0.00410225	0.000126032	0.004781639	0.000103944	0	0.001226242	9.48E-06
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_meningitidis	0.009656153	0.000510743	0	0.01023789	0.000145127	0	0.00154266	0.000247343	0.000170227	0	0	9.44E-05	2.84E-05	0.012980359	0	0.000799361	0.011943161	6.71E-05	0.000100784	5.54E-05	0.001661767	0	0.000203721	0.00218512	0	0.011020394	0.000264561	0.003574468	0.002273761	0.00128689	0.002151946	0	8.72E-05	0.001947167	0.000398248	0.000603946	6.79E-05	0.000170095	0.000252506	0.00195157	0	0.010760748	0.000515032	0	0.012852815	0.000175377	0	0.000150258	0.019660974	0	0.002203605	0	0.001226242	0.000135116
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fluorescens	5.56E-05	0.001510911	1.87E-05	0	0	0.000718907	0	1.40E-05	0.002723636	0.036109831	0.001311941	0.001123422	0.003088115	0.000170794	0.000452967	0.009942046	0	0	0	1.38E-05	0.000511313	0.000260892	0.000271628	0	0.000885034	8.48E-06	5.75E-06	0.00093617	1.49E-05	0	0.001122754	0.000135068	0	0.007074706	7.96E-05	0	1.70E-05	0	0.006895346	2.91E-05	0.034733481	0.00954475	0.000147152	0.001453744	5.66E-05	0.000526131	0.0012157	0	0.000630159	0.000318776	0	0.000216779	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._116-D4	0.007552282	0.013715446	0.00043118	0.001132467	0	7.99E-05	0	0.003636342	0	0.000554523	0.000136661	0.000134214	0.01437963	0	0.000188736	0.00059952	0.000305117	0.001944482	0.0001473	4.15E-05	0.001661767	0	0	0.009864862	0	0.004801188	0.001156016	0.000851064	0.015789591	0.001819893	0.001029192	0.000945477	4.90E-05	0.001427922	0	0.002348678	3.39E-05	6.80E-05	7.77E-05	0.018719537	0.000155141	0.000166575	0.00153038	0	0.005775274	0	0	0.001146489	0	0.002550207	0.000103944	0	0.001532802	0.00156213
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_chlororaphis	6.14E-05	0.000529396	0	2.40E-06	1.81E-05	0.000639029	0.000237332	7.98E-06	0.001957613	0.051664329	0.000628639	1.49E-05	0.000331546	0.000170794	0.000490714	0.001049161	0	0	0	0	0.000127828	0.000521785	0.000135814	2.12E-05	0.000885034	2.83E-06	0	0.000680851	0	0	0.00065494	0.000225114	0	0.000973583	0	0	0	0	0.001340222	0	0.050374278	0.000707944	0	0.001409692	0	0.000526131	0.002778743	0	0	0	0	0	0	2.37E-06
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp._CMR5c	3.51E-05	0.00010126	0	0	0	0.000159757	0	7.98E-06	0	0.054036877	5.47E-05	0	2.84E-05	0	0.000113242	0.00022482	0	0	0	0	0	0	0.000135814	0	0.000177007	0	0	0	0	0	0.000467814	9.00E-05	0	0.000162264	0	0	0	0	0.000155388	1.94E-05	0.053895978	4.16E-05	0	0.000132159	0	0.000526131	0	4.12E-06	0	0	0	0.000216779	0	0
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_wadei	0.000111192	0.00050186	0	0	0	0	0.011154622	0.000309179	0.000510682	0	8.20E-05	0	2.84E-05	0.002561913	7.55E-05	0.0001249	0.001176881	0	0.000110087	0.000138493	0.001789595	0	0.000407443	8.49E-05	8.85E-05	0.005780228	0.000989228	0.004170213	0.005345202	0.001190853	0.003368263	0	0.000108981	0.000227169	0	0.001610522	0	4.54E-05	0	0.005233315	0	0.05067213	5.89E-05	0	0.000113241	0.000350754	0	6.59E-05	0.00233159	0.003825311	6.24E-05	0	0.003065604	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_lividans	0.000810532	0.000945096	0.000374939	0.000122624	0.000253973	0.001038422	0.002847989	0.00073405	0.000851136	0.000779877	0.000491978	6.46E-05	0.00155353	0.00264731	0.001132417	0.00057454	0.001133293	0.001877431	0.000130244	0.000346232	0.001278282	0.004696061	0.001222328	0.001803254	0.001327551	0.001374898	0.000207048	0.002468085	0.002519774	0.000460976	0.002151946	0.000405205	1.63E-05	0.000876225	0.002787734	0.000805261	0.000135791	0.000306171	0.000466164	0.001893314	0.003413102	0.002332051	0.00195712	0.004889868	0.007841916	0.012276394	0.001563043	0.001432597	0.002772701	0.002550207	0.00023907	0.001734229	0.010729614	0.000113782
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii	0	8.88E-06	0	1.92E-05	1.81E-05	0	0	2.59E-05	8.51E-05	2.53E-06	0	4.97E-06	0	0	0	0	4.36E-05	0	3.10E-06	0	0.099194682	0	6.79E-05	0	0	1.41E-06	0	0	0	0	0	0	0	0	7.96E-05	0	0	0	0	9.71E-06	0	1.67E-05	0	0	0	0	0	0	0	0	0	0	0	2.37E-06
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp._CMR12a	0	7.19E-05	0	0	0	7.99E-05	0.000118666	0	0.000255341	0.048987932	8.20E-05	0	1.89E-05	0	3.77E-05	0.00017486	0	0	0	0	0.000127828	0	0.000135814	0	0.000177007	0	0	0	0	0	0	0	0	0.000227169	0	0	1.70E-05	0	0.000155388	0	0.048590156	5.00E-05	0	0.000132159	0	0	0	0	0	0	1.04E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp._LG1D9	0	0.000130573	0	0	0	0	0	0	8.51E-05	0.002805532	8.20E-05	0.000218719	0.0001042	0	0.000113242	0.00019984	0	0	0	0	0.000255656	0	0	2.12E-05	0.000177007	0	0	0.000255319	0	0	0.000280689	0	0	0.084214967	0	0.00013421	0	0	0.000466164	0	0.002797709	0.000124931	0	0.000176211	0	0	0.000173671	0	0	0.000318776	0	0.000216779	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_sp._oral_taxon_014	0.005670795	0.000279798	0	0.002248104	0.000290255	0.000159757	0	0.001827147	0.000170227	0	0	4.97E-06	0	0.003501281	7.55E-05	0.00059952	0.017042978	0	1.86E-05	0	0.001022626	0	0.000135814	0.002376053	0	0.001606758	4.60E-05	0.001702128	0.013896033	0.000355335	0.000561377	0	2.18E-05	0.003537353	0.000318598	0	0	0.000260812	0.000233082	0.011437559	2.59E-06	0.002140489	0.000603323	0	0.015117629	0.000175377	0	0.000119383	0.003024765	0	0.001122591	0	0.00030656	9.48E-06
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._1643	0.003423545	0.002016324	0.00024371	0.000226013	0	0.000159757	0.000237332	0.046516452	0	0.000448176	0	0	0.001259875	0.000256191	0.000113242	0.002098321	0.003487054	0.00060346	4.65E-05	0.000110794	0.000894797	0	0	0.005303689	0	0.001211607	8.63E-05	0.000340426	0.003034166	0.000441768	0.000374251	0.000180091	1.63E-05	0.00197962	0.000716846	0.001543417	0	0	0	0.003640989	0.000374924	0.00046641	0.000956487	0	0.00164199	0	0	0.000636024	0.000252064	0.002390819	3.12E-05	0	0	0.000329493
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._NPS_308	0.003929762	0.002702052	0.00018747	0.000206777	3.63E-05	0	0.000711997	0.031392621	0.000170227	0.000324105	0.000163993	2.49E-05	0.003078643	8.54E-05	0.000188736	0.001623701	0.002179409	0.000402307	3.26E-05	2.77E-05	0.001278282	0	0.000135814	0.007658527	0	0.001103453	0.000184042	0.000851064	0.005307927	0.000705869	0.000467814	0.000180091	1.09E-05	0.001947167	0.000159299	0.002281573	3.39E-05	1.13E-05	0	0.005281861	0.000219783	0.00033315	0.001177215	0	0.002094952	0	0	0.000724532	0.000126032	0.003347147	3.12E-05	0.000216779	0.000613121	0.000336605
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_haemolyticus	0.006393544	2.66E-05	0	9.14E-05	0.004281257	0	0	0.000121677	0	0	0	0.003176402	0	0.001110162	7.55E-05	0.003322342	0	0	0.003263859	0.003129934	0.001022626	0	0	0.002439697	8.85E-05	8.55E-05	0.00399717	0.000340426	0.007000201	0.005992682	0.00065494	0	0.003073251	0.002109431	0	0.003757885	0.003411753	0.004309074	0	0.007116919	0	0.000374794	0.003104905	4.41E-05	0.001472129	0	0	0.000395199	0.001827462	0	8.32E-05	0	0	0.005466268
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp._oral_taxon_171	0.00093928	9.86E-05	0	4.81E-06	0	0	0	0.00257915	0.000340455	0.001795237	0.000245989	0	0	0.012894962	7.55E-05	0.00042466	0.015778921	0.011532788	4.19E-05	5.54E-05	0.000894797	0	0.000203721	0.003606509	0	0.000537942	0.000149534	0.001021277	0.002758333	0.000196875	0.000374251	0	5.45E-06	0.000876225	0.002628435	0.000671051	0	1.13E-05	5.83E-05	0.002136047	0.001975462	0.00146586	0.000117722	0	0.001047476	0	0	4.53E-05	0.007435881	0.00079694	7.28E-05	0	0.004598406	2.37E-06
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|g__Gemella|s__Gemella_morbillorum	0.006446214	0.000639539	0.000131229	0	1.81E-05	0	0.000118666	0.000787907	0	5.06E-06	0	2.98E-05	0.001544058	8.54E-05	0	0	0	0	2.33E-05	0	0	0	0.000135814	0.013683518	0	0.000423426	0	0.000170213	0.000902049	0.000518597	9.36E-05	9.00E-05	0.000354187	0.000259622	0	0.000536841	0	1.13E-05	0	0.00056314	5.17E-06	0.000141589	2.94E-05	0	0.009087563	0.000350754	0	0.041343595	0.000126032	0	3.12E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_viscosus	0.000514995	5.95E-05	0	0	0	0	0.000355999	0.001920898	0.000170227	0.000645678	0.000245989	3.48E-05	0	0.021263877	0.000264231	0.00034972	0.017130154	0.005162934	9.30E-05	1.38E-05	0.000894797	0	0.000611164	0.001018308	0	0.000299721	0.000201296	0.001446809	0.00234831	2.40E-05	0.00065494	0	2.18E-05	0.001298111	0.001354042	0.000469736	3.39E-05	5.67E-05	0.000194235	0.0020875	0.000734334	0.001965586	0.000117722	0	0.000254791	0	0	3.91E-05	0.011531918	0.000637552	1.04E-05	0	0.000919681	1.19E-05
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_sp._KEM232	0.000412581	0.000141232	0	0.000302953	0	0	0.000593331	0.000107714	0.000340455	0	0	0	0	0.028095645	0	0	0.002222997	0	4.65E-06	2.77E-05	0.000766969	0	0	0.000169718	0	0.00926731	4.03E-05	0.000425532	0.000246013	0.000345732	0.000561377	0	0	0.000681508	0.000318598	0	0	0	3.88E-05	0.000300988	0	0.01555811	4.41E-05	0	0.001302268	0	0	1.03E-05	0.01272922	0	0.000592479	0	0.000613121	1.66E-05
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_putida	6.44E-05	0.004312447	0	7.21E-06	3.63E-05	0.000319514	0.002729322	1.40E-05	0.002638522	0.014569523	0.001120617	4.97E-06	0.000293655	0	0.001132417	0.0007494	4.36E-05	0	0	0	0	0.001043569	6.79E-05	0	0.001504558	5.66E-06	2.30E-05	0.008340426	1.49E-05	4.80E-06	0.009356287	0	0	0.003277731	0	0.000201315	0	1.13E-05	0.003185456	9.71E-06	0.013634307	0.001732381	1.47E-05	0.001409692	0	0.001052262	0.001042028	4.12E-06	6.30E-05	0	0	0.001083893	0.000613121	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__Lautropia_mirabilis	0.00174396	0.000458336	0	0	0.000108846	0.000159757	0.001186662	0.004964813	0	0	0	9.94E-06	9.47E-06	0.004184458	0	0.000799361	0	0	2.02E-05	2.77E-05	0.000255656	0	0	0.003245858	0	0.00069982	0	0.002297872	0.006209976	0.000542607	0.00552021	0	6.54E-05	0.010482248	0	0.00013421	0	0.000124736	0	0.004592501	0	0.02049706	0.001824683	0	0.001472129	0	0	0	0.003906988	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._oral_taxon_064	0.002393556	0.001154723	0.000731131	0.000100984	0	0.000319514	0.000355999	0.035876711	0.000340455	0.00164078	0.000218657	1.99E-05	0.002121895	8.54E-05	7.55E-05	0.001323941	0.001787115	6.71E-05	3.88E-05	5.54E-05	0.000766969	0	0	0.004200522	0	0.000587424	7.48E-05	0.000170213	0.002475045	0.000283308	0.000374251	0.000540273	1.09E-05	0.001622639	0.000716846	0.001207892	0	3.40E-05	0	0.002912791	0.001649666	8.33E-05	0.000721044	0	0.000905925	0	0.000173671	0.000526932	0	0.003506535	0	0.000216779	0.000613121	0.000293936
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_viridans	0.004023397	0.006764013	0	0.000952138	7.26E-05	7.99E-05	0.00094933	0.000919558	8.51E-05	0.000222822	0	0	0.002169259	0.005123826	0.000490714	0.00029976	0.000392294	0.003553708	0.000139547	4.15E-05	0.000383485	0.000260892	0	0.00521883	0	0.007634397	0.000143783	0.000680851	0.00636653	0.000619436	0.000561377	0	1.63E-05	0.000292075	0	0.001409207	3.39E-05	0.000238133	0	0.003825466	0.000160312	0.00847867	0.000103006	0	0.002094952	0.000526131	0.000173671	0.000290224	0.001323335	0	7.28E-05	0	0.000613121	3.32E-05
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_denticola	9.07E-05	4.17E-05	0	2.64E-05	0.000108846	0.000159757	0	0.000317158	0.000340455	0.000764685	0	0	0	0.012297182	0.000603956	0.0001249	0	0.008046131	0.000100784	5.54E-05	0.000255656	0.000521785	0	0.000827376	0	0.001311985	0.000212799	0.001021277	0.010325111	0.000264101	0.001029192	0	0.000228859	0.000389433	0	0.000872366	0	2.27E-05	0	0.009320931	0.000338724	0.008728533	5.89E-05	4.41E-05	0.000990856	0.000701508	0	2.68E-05	0.005230323	0.000318776	1.04E-05	0.000867115	0.00030656	1.42E-05
d__Viruses|o__Caudovirales|f__Siphoviridae|g__Nonanavirus|s__Proteus_phage_VB_PmiS-Isfahan	0.000283832	4.35E-05	0.000581156	0.000125028	0.000326537	0.000958543	0.003797318	8.38E-05	0.001276704	0.000172181	0.000300653	8.95E-05	0.000227346	0.001110162	0.001623132	0.00014988	0.000697411	0.001542175	0.000141098	0.000207739	0.002684392	0.003391599	0.002376749	0.000615228	0.002389592	0.000252359	0.000115026	0.002468085	0.000424932	0.000465777	0.004771707	0.000405205	0.000158022	0.001363017	0.001354042	0.000402631	0.000220661	0.000306171	0.000407894	0.000242733	9.31E-05	5.83E-05	5.89E-05	0.001497797	0.000141551	0.004384427	0.001736714	0.000292283	0.001638415	0.002550207	0.000488535	0.003468459	0.004904966	4.74E-05
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Cutibacterium|s__Cutibacterium_acnes	4.10E-05	9.77E-06	0.00067489	4.81E-05	0.000145127	0.002396358	0.003797318	0.000654262	0.000340455	8.10E-05	0.000819963	6.96E-05	0.00037891	0.001024765	0.00067945	0.00014988	0.001002528	0.001609226	4.19E-05	0.000138493	0.001789595	0.002608923	0.00162977	0.000212148	0.001770068	0.000299014	9.20E-05	0.002212766	0.000193829	2.40E-05	0.000935629	0.000540273	2.18E-05	0.000843772	0.000637196	0.001140786	0.000101843	0.000158755	0.000427317	0.000669942	4.40E-05	0.007829027	0.000353165	0.00061674	0.000169861	0.002455279	0.014241056	7.62E-05	0.000630159	0.000956328	4.16E-05	0.000433557	0.001532802	4.27E-05
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cristatus	0.004749072	0.002656751	7.50E-05	0.000117815	3.63E-05	0	0.000237332	0.003470782	0	0.000131668	5.47E-05	0.000372817	0.001269348	0.00059778	0.000113242	0.001174061	0.001525586	0.000804613	4.34E-05	5.54E-05	0.002684392	0	0	0.01088317	0	0.001155763	0.000178291	0.000425532	0.005785044	0.000264101	0.000467814	0	0.000130777	0.001849809	0	0.00409341	0	0	0	0.004660466	0.000106013	0.00073293	0.001603955	0	0.004303145	0	0	0.001418189	0.000630159	0.000159388	8.32E-05	0	0.00030656	0.000184895
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Eikenella|s__Eikenella_exigua	0.000122896	8.88E-07	0	0.000254865	1.81E-05	0	0	7.38E-05	0	0	0	0	0	0.000939368	0	0	0.000261529	0	3.10E-06	0	0.01559504	0	0	0.000106074	0	0.000164705	1.15E-05	0	0.000149099	1.44E-05	0	0	1.09E-05	0.000259622	0	0	0	0	0	0.000252442	0	0.000241534	2.94E-05	0	0.000537893	0	0	0	0.000189048	0	0.040132632	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_oris	0.000690561	8.08E-05	0	0	0	0	0.000237332	0.001158922	0.000170227	0.00230165	8.20E-05	0	0	0.003501281	3.77E-05	0	0.006189521	0.013343167	1.55E-05	0	0.003195705	0	0.000135814	0.003224643	0	0.000427668	1.73E-05	0.000170213	0.001095878	4.32E-05	0.000187126	0	0	0.000421886	0.001115094	0.000805261	0	0	1.94E-05	0.000572849	0.001990976	0.000358136	2.94E-05	0	0.000509583	0	0	7.00E-05	0.001953494	0.000637552	7.28E-05	0	0.013182097	1.19E-05
